date,norm_mvrv_z,norm_puell,norm_price_200w_ratio,norm_stable_30d,norm_dom_proxy_30d_roc,btc_score,btc_score_lagged,regime,action
2018-12-27,18.702558360718864,31.515666043277214,10.649382870266205,0.1753937354535373,49.96730731850395,20.642600385256628,17.463698051318023,BEAR,EXIT
2018-12-28,27.579322873091666,34.04326637981337,17.3622154210203,0.16999717565856712,54.39365857582639,25.721921975016325,17.30565555060604,BEAR,EXIT
2018-12-29,26.355828090555068,19.259075911576147,15.607781164252469,0.16552525229030943,58.86648865838698,21.754551291593295,18.17785940970811,BEAR,EXIT
2018-12-30,26.83515289099757,37.35346504631218,16.517410602758595,0.15277061296073785,56.83195989918591,26.398505831291736,20.89725997419209,BEAR,EXIT
2018-12-31,23.46288512718582,25.617806140840276,13.74163077372721,0.1500017358605775,56.202100269035824,21.834353515393925,21.416980599150634,BEAR,EXIT
2019-01-01,27.20790280324487,24.98895546859235,16.39492061152197,0.15657816929152915,57.54539075862598,23.466619631682274,22.059264282956274,BEAR,EXIT
2019-01-02,30.033654181274734,28.091236483242128,18.459129352221566,0.14909344049964587,61.75202971970795,25.922298233683005,22.70734800471995,BEAR,EXIT
2019-01-03,27.289747656414388,28.679089527734348,16.206729085075352,0.14931388494514666,61.16741340724981,24.73718091933973,20.642600385256628,BEAR,EXIT
2019-01-04,28.839714892537444,27.217553123485573,17.299548328671325,0.16937424124705353,63.58962962580273,25.30058151313422,25.721921975016325,BEAR,EXIT
2019-01-05,28.369763476681065,33.57546966057005,16.728948590820007,0.19473935018426342,65.90186612452015,26.869983691290493,21.754551291593295,BEAR,EXIT
2019-01-06,35.53683348172182,27.870751103391555,22.507204919838063,0.18873543655559957,61.67124009505329,28.325613129320715,26.398505831291736,BEAR,EXIT
2019-01-07,34.61580633010251,28.22884406606813,22.03639325950973,0.18984662990093445,61.21073472939011,27.998782034873884,21.834353515393925,BEAR,EXIT
2019-01-08,34.69371614037429,42.561361144352375,21.759264897752022,0.19102846954734454,61.18435729862016,31.547398108044902,23.466619631682274,BEAR,EXIT
2019-01-09,35.270091952601874,40.904201575012515,22.101026921707646,0.20147224486195045,61.52322288238854,31.409826488843365,25.922298233683005,BEAR,EXIT
2019-01-10,26.089239810672666,30.010323300913544,13.226729545489501,0.2095181679697166,58.55821849345043,23.861948252068586,24.73718091933973,BEAR,EXIT
2019-01-11,26.409907685719396,26.901298832631632,13.578048144705948,0.20945274328793478,57.81399999076288,23.176724553384396,25.30058151313422,BEAR,EXIT
2019-01-12,26.57800790016895,21.725141196627572,12.836067794217707,0.21127820391935176,57.50997732316471,21.754590690955492,26.869983691290493,BEAR,EXIT
2019-01-13,23.953417050737887,19.630920509967446,10.372783357688105,0.2156524957440054,55.41391607516244,19.742051396128694,28.325613129320715,BEAR,EXIT
2019-01-14,28.706965910068494,28.854328554214025,14.340397425655402,0.21514533304399946,58.52617053460924,24.57864025012266,27.998782034873884,BEAR,EXIT
2019-01-15,26.57728339776219,19.4838100302251,12.434900139424323,0.21384444901980545,56.071606763665216,20.97035489848929,31.547398108044902,BEAR,EXIT
2019-01-16,27.631483252669703,20.956673679135413,13.313889376442084,0.20775673447623166,55.981143781841915,21.820669159228807,31.409826488843365,BEAR,EXIT
2019-01-17,28.909824731832543,18.727070012612685,14.028518854633138,0.21165329143625014,54.68611983413758,21.66077867075876,23.861948252068586,BEAR,EXIT
2019-01-18,28.40528922417945,23.94572344974773,13.56249790145344,0.19975315274157915,54.51946959266122,22.70242714215881,23.176724553384396,BEAR,EXIT
2019-01-19,30.886726364469393,23.152237335670446,15.637187031865885,0.2013587642754906,53.14956400613566,23.526674864886502,21.754590690955492,BEAR,EXIT
2019-01-20,27.107159789704983,32.534114896366034,12.31197091760964,0.19991480550285,52.98812748107358,24.056870813457717,19.742051396128694,BEAR,EXIT
2019-01-21,27.382748265533998,29.518976131433238,12.225490368119333,0.19796491592255364,50.933013482974296,23.16266267182819,24.57864025012266,BEAR,EXIT
2019-01-22,29.03282748028345,20.8120049385002,13.37455104452579,0.19883873918537534,45.765957977842284,21.19418129627728,20.97035489848929,BEAR,EXIT
2019-01-23,28.676394078124932,28.812688643030356,13.097745031481942,0.19899474239713044,42.59723172257286,22.715211774108308,21.820669159228807,BEAR,EXIT
2019-01-24,29.43078859352121,37.324686407605526,13.472954299414628,0.19680824870436708,43.44578124069349,25.229098401215676,21.66077867075876,BEAR,EXIT
2019-01-25,29.608123277171316,25.67659267340726,13.572420296077908,0.19792192736643038,42.5745492984869,22.30321242967245,22.70242714215881,BEAR,EXIT
2019-01-26,29.819603838006675,31.74339086413349,13.66159323071067,0.19296582432927958,46.22495125124759,24.265487512351655,23.526674864886502,BEAR,EXIT
2019-01-27,29.607593082810936,25.124782997587392,13.511843035304642,0.1946420789957129,40.92100267184434,21.987138860334852,24.056870813457717,BEAR,EXIT
2019-01-28,27.21225743183012,27.22917088114255,10.520474838048811,0.18855325052594732,36.291369978844536,20.732484902907782,23.16266267182819,BEAR,EXIT
2019-01-29,26.518721611373735,27.52296014504677,10.153968720845516,0.1827208258227047,37.393703550177236,20.633928742734046,21.19418129627728,BEAR,EXIT
2019-01-30,28.082396879193073,23.696943519543513,11.420847190466239,0.18468883868508745,39.086925476601934,20.569520255200004,22.715211774108308,BEAR,EXIT
2019-01-31,27.673923581521453,32.97627226652343,10.869173163562978,0.17187501789246523,37.30268749200369,22.47612977568413,25.229098401215676,BEAR,EXIT
2019-02-01,28.982126403980825,35.58544616564545,11.829194445068353,0.16586225831833376,32.699926107671246,23.251710301134153,22.30321242967245,BEAR,EXIT
2019-02-02,29.753658232961644,28.743017195616822,12.519317505444356,0.16619688526263185,34.089202711697,22.04956507384066,24.265487512351655,BEAR,EXIT
2019-02-03,28.72141034242856,25.102189425050682,11.79261592392929,0.14964809953717942,32.00245561077024,20.4731864197847,21.987138860334852,BEAR,EXIT
2019-02-04,29.05021100096909,30.112127982448534,12.169046156488161,0.11892248972763943,31.191813375692305,21.81392423822887,20.732484902907782,BEAR,EXIT
2019-02-05,29.785117355076945,30.41540106306309,12.439293319949272,0.11359885954679144,34.13205245367918,22.45748921057865,20.633928742734046,BEAR,EXIT
2019-02-06,28.542928390714938,37.81645041115129,10.88812641383689,0.10988150939757015,35.20370678469487,23.7314693076488,20.569520255200004,BEAR,EXIT
2019-02-07,28.66257919538012,42.40424063453677,10.696205984418414,0.10608974685363814,35.64122170826006,24.91911074698596,22.47612977568413,BEAR,EXIT
2019-02-08,35.88879967057738,43.74227183140324,17.867529758868397,0.09895061737622267,38.32691530391668,29.123247933795803,23.251710301134153,BEAR,EXIT
2019-02-09,36.3587377554429,36.86849930695282,18.065264782856698,0.09658984568837543,41.85907248247401,27.938194835043078,22.04956507384066,BEAR,EXIT
2019-02-10,37.152001604400226,31.655818109431667,18.39774293829002,0.09490932809076265,44.74792089203656,27.228132084753263,20.4731864197847,BEAR,EXIT
2019-02-11,36.004597988394984,33.966970441369426,17.35402099558908,0.08673940030552328,43.876266316980086,27.164563747722507,21.81392423822887,BEAR,EXIT
2019-02-12,36.21084400117771,25.624885966937015,17.535335929007122,0.08509143427425778,46.71138760921292,25.46044435395142,22.45748921057865,BEAR,EXIT
2019-02-13,36.32451054238752,38.72020878883832,17.02253335342785,0.0836677494430348,43.736421209568256,28.368104313984688,23.7314693076488,BEAR,EXIT
2019-02-14,36.182074396897,31.743521793910457,16.600787397298834,0.08199131416260216,45.46194602247685,26.669153546378553,24.91911074698596,BEAR,EXIT
2019-02-15,36.52652573829216,24.703282682320328,17.019683902026024,0.08298243948709326,45.01442966242165,25.051605504638164,29.123247933795803,BEAR,EXIT
2019-02-16,37.359357331156424,37.56416664902586,17.69682322222931,0.07871440770117334,45.836774066104056,28.733698073814836,27.938194835043078,BEAR,EXIT
2019-02-17,38.63886780182752,43.56928720389142,18.931663467926967,0.08158412753546962,50.4782350301307,31.330375957249895,27.228132084753263,BEAR,EXIT
2019-02-18,45.49905160648888,47.324403038123194,24.894826871149377,0.07934537917024799,51.112244142671294,35.582907836850005,27.164563747722507,BEAR,EXIT
2019-02-19,46.506756614308614,49.24159054530172,25.760433263262584,0.08008580979689059,50.44687087077319,36.471211231817385,25.46044435395142,BEAR,EXIT
2019-02-20,47.55667683329313,35.472999447542364,27.508064675086814,0.08037186145884864,52.053498779151155,33.85427150402484,28.368104313984688,BEAR,EXIT
2019-02-21,46.6977464188117,28.204579761101666,26.506292591258003,0.07990324503284506,51.01087228391912,31.474800099317363,26.669153546378553,BEAR,EXIT
2019-02-22,48.3815796441344,55.25629269530192,27.64730902067651,0.08414405877494746,51.9109832820086,39.0617288082182,25.051605504638164,BEAR,EXIT
2019-02-23,52.998136647679374,46.51152572589285,31.520207759515067,0.08501379473307687,53.57660566469533,39.20177661335953,28.733698073814836,BEAR,EXIT
2019-02-24,43.44966515483063,35.2714863264991,21.728354725530004,0.0838978728559435,50.95427157931178,31.306453912039537,31.330375957249895,BEAR,EXIT
2019-02-25,45.541820276268595,41.227592621392276,24.016982598467084,0.08351381986269024,50.72661610669632,33.8580294415711,35.582907836850005,NEUTRAL,HOLD
2019-02-26,45.01283921124982,51.48465124880125,23.71531303298191,0.08262145896948044,51.32733305878829,36.263203706895894,36.471211231817385,NEUTRAL,HOLD
2019-02-27,45.29134967750614,40.01972730054349,23.936860494683472,0.08524250392899543,52.147196429633134,33.60721484587707,33.85427150402484,BEAR,EXIT
2019-02-28,45.317159558963596,45.525549034818226,24.106468557956255,0.08741469013502458,52.433694701851636,35.0543105116903,31.474800099317363,BEAR,EXIT
2019-03-01,45.98043103070962,52.956313453923876,24.22016119125863,0.08868718555583373,51.294405723479635,37.01998356112692,39.0617288082182,NEUTRAL,HOLD
2019-03-02,46.13199399529294,35.32441275378886,24.43379500110644,0.0936333768452943,50.81989815907014,32.65349520969019,39.20177661335953,NEUTRAL,HOLD
2019-03-03,45.54781835881208,43.55877439221998,24.203040790288956,0.09380586724118446,50.3400887644766,34.44272702029025,31.306453912039537,BEAR,EXIT
2019-03-04,43.50091719180806,36.76742119289738,21.78756688283586,0.09480481154531939,49.273361015309014,31.541200655596636,33.8580294415711,BEAR,EXIT
2019-03-05,47.54914517935218,47.417916370963546,25.64554721104651,0.09454422445391131,51.79245257771953,36.441758980195885,36.263203706895894,NEUTRAL,HOLD
2019-03-06,48.03755351574892,35.583105518778666,25.970000241846876,0.09607797726939993,52.004825819962605,33.71593676137539,33.60721484587707,BEAR,EXIT
2019-03-07,48.29688905087138,44.63777898442062,26.37712547991637,0.09712930390476848,51.776334822106655,36.11613943514622,35.0543105116903,NEUTRAL,HOLD
2019-03-08,48.02223018896989,46.94902963840526,26.221855377930247,0.09973388879931959,50.973220288310486,36.50057965402928,37.01998356112692,NEUTRAL,HOLD
2019-03-09,50.11639706645163,43.536892515818856,28.47794228536658,0.10086165172397048,51.359606554824445,36.76582060920456,32.65349520969019,BEAR,EXIT
2019-03-10,50.08695990180981,41.799055365514604,28.097578455505808,0.100120995099965,48.53635553330318,35.964021205618074,34.44272702029025,BEAR,EXIT
2019-03-11,48.82796060047436,44.93613194544866,26.496903285643047,0.09969733453829027,47.7989977074304,35.97665619455687,31.541200655596636,BEAR,EXIT
2019-03-12,49.21673834780639,46.220456701911324,27.039234743809455,0.10103045423483126,45.99733006369701,36.34287020308657,36.441758980195885,NEUTRAL,HOLD
2019-03-13,49.17446356873564,41.47867954384119,26.85672941799535,0.10886142937737246,46.493117530620786,35.15899580764874,33.71593676137539,BEAR,EXIT
2019-03-14,49.38900781910457,54.46638040295285,27.25738682917445,0.10963989584063052,45.91968880995585,38.493189677676156,36.11613943514622,NEUTRAL,HOLD
2019-03-15,50.85658520882937,54.30011145448261,28.685229645018246,0.1102948923343821,46.775798834292424,39.26317347255251,36.50057965402928,NEUTRAL,HOLD
2019-03-16,53.45604263701564,62.61562811552432,31.022609910174143,0.11366426048179368,47.72811401997193,42.685102843090064,36.76582060920456,NEUTRAL,HOLD
2019-03-17,52.942141581442414,50.83074909780828,30.40053405863584,0.1135986472618297,46.938585728354674,39.3813349305367,35.964021205618074,NEUTRAL,HOLD
2019-03-18,53.144545063022704,61.15868672208726,30.65984234071478,0.11563686616505053,46.25886119508831,42.00823531700517,35.97665619455687,NEUTRAL,HOLD
2019-03-19,53.9815165489405,70.5802502399879,31.494778431832543,0.11581733506978396,42.32091029069702,44.3879368403758,36.34287020308657,NEUTRAL,HOLD
2019-03-20,55.04275436983739,63.34745934516759,32.469504658629816,0.11751327035986693,40.94527895776052,42.95574696529911,35.15899580764874,NEUTRAL,HOLD
2019-03-21,53.687769493549474,50.65507557553786,30.874100504416006,0.1165622530365879,41.27707321417194,39.09011150220519,38.493189677676156,NEUTRAL,HOLD
2019-03-22,54.033605769215576,62.304845647785534,31.136280526560977,0.11687239926076465,40.61034330205688,42.092114438118045,39.26317347255251,NEUTRAL,HOLD
2019-03-23,54.098510417968306,52.015787204043384,31.779339061152832,0.11835951058891372,41.59665522904582,39.76678718812482,42.685102843090064,NEUTRAL,HOLD
2019-03-24,53.913559324933146,55.03172712645609,31.456007460023493,0.11384053791923475,40.759655212253186,40.31624267301187,39.3813349305367,NEUTRAL,HOLD
2019-03-25,52.348915988446635,52.969651022805785,29.75610773088781,0.11331621194526076,39.20838663777013,38.8361451939818,42.00823531700517,NEUTRAL,HOLD
2019-03-26,52.76395499666449,44.72139202283686,30.161989591283046,0.11409876979708196,42.307145816541095,37.28976182008885,44.3879368403758,NEUTRAL,HOLD
2019-03-27,55.87962469439582,57.7364220668308,32.93792707109377,0.1160335361615829,43.28632598518733,42.131615968188164,42.95574696529911,NEUTRAL,HOLD
2019-03-28,55.54071383446295,55.67760169204502,32.8252490922907,0.11470818696142912,43.110831243115456,41.47495374416404,39.09011150220519,NEUTRAL,HOLD
2019-03-29,57.75084125418732,59.22383259114957,34.984396775154956,0.11378060269509613,44.76583666802372,43.62174063628121,42.092114438118045,NEUTRAL,HOLD
2019-03-30,57.910059018953575,53.47107423417058,35.09836145324101,0.11480326109269434,44.16625372307432,42.19430441634825,39.76678718812482,NEUTRAL,HOLD
2019-03-31,58.173677380213675,53.0103486482629,35.18817347599431,0.11405309194973501,44.12695515576554,42.1721285506977,40.31624267301187,NEUTRAL,HOLD
2019-04-01,59.476269398830475,53.06845179855883,36.46591846791585,0.11222025525512162,44.57463089869517,42.87747359102981,38.8361451939818,NEUTRAL,HOLD
2019-04-02,80.24279282171184,90.46483273513194,56.296490749556426,0.11337878217161776,44.52416356471024,62.417767354004596,37.28976182008885,NEUTRAL,HOLD
2019-04-03,81.66915704733265,82.66707007088704,58.961083629660884,0.11337642514636621,43.45209022933688,61.32194684455937,42.131615968188164,NEUTRAL,HOLD
2019-04-04,80.23950866739906,80.48918494283632,57.474685899863964,0.11387515015915124,40.48326268786258,59.754493557211724,41.47495374416404,NEUTRAL,HOLD
2019-04-05,83.61377477970507,95.99265203242385,60.757336441130306,0.1156791166037189,41.47632877134227,65.39874747486833,43.62174063628121,NEUTRAL,HOLD
2019-04-06,83.91412104034526,78.48958346582438,61.57945708557925,0.11675815077539585,41.57962694440823,61.28800001273266,42.19430441634825,NEUTRAL,HOLD
2019-04-07,87.89686665886153,84.03710356405595,65.39080550396807,0.11522575840420758,44.02724886381682,64.87650573960838,42.1721285506977,NEUTRAL,HOLD
2019-04-08,90.40267152900519,95.7694492808184,67.95008662499164,0.12065780703290299,44.50336859340881,69.1216166343003,42.87747359102981,NEUTRAL,HOLD
2019-04-09,87.90508428810666,78.37236706616966,65.40045087288213,0.12524836746084145,44.22287032738239,63.48578151540821,62.417767354004596,BULL,DEPLOY_ALTS
2019-04-10,91.01309438449748,95.80321419544757,69.25735072101898,0.13670769765480642,44.20915276344765,69.54762343940791,61.32194684455937,BULL,DEPLOY_ALTS
2019-04-11,83.8136675154886,96.91782090292821,62.09618829668393,0.13581881515454178,42.90419901319253,66.10358586330786,59.754493557211724,NEUTRAL,HOLD
2019-04-12,84.65551829625508,91.92543206664774,63.13314218401024,0.1415975760661642,42.90313175662399,65.31619475441283,65.39874747486833,BULL,DEPLOY_ALTS
2019-04-13,84.42288557710121,75.86309197352179,62.9455315983355,0.13980496384277785,42.81651361917604,61.184367092671934,61.28800001273266,BULL,DEPLOY_ALTS
2019-04-14,86.85122303551583,65.90524386448749,65.13751452032052,0.14125073618609807,42.03505907301191,59.783874298569835,64.87650573960838,BULL,DEPLOY_ALTS
2019-04-15,83.7355117876521,84.88751640816147,62.173554755016,0.14548843775221543,40.34535480043998,62.833602335046024,69.1216166343003,BULL,DEPLOY_ALTS
2019-04-16,88.22614966382454,89.3262570707918,67.07203476613864,0.14813310713058273,41.27202751092198,66.36323883723482,63.48578151540821,BULL,DEPLOY_ALTS
2019-04-17,88.72009954168641,83.52387486793093,67.29097926835502,0.14778362623532046,41.41094651548689,65.11845662864364,69.54762343940791,BULL,DEPLOY_ALTS
2019-04-18,90.14333990033154,94.63427115875308,68.91149373342262,0.1611158600093017,42.86240894776534,68.79427678025019,66.10358586330786,BULL,DEPLOY_ALTS
2019-04-19,90.1038983801339,98.20842247877604,69.13448363982184,0.16333727231121817,43.159859735651494,69.75065842611038,65.31619475441283,BULL,DEPLOY_ALTS
2019-04-20,90.76410680002598,78.63777212812967,69.96197602492448,0.16169064632812452,43.43389916538204,65.24871379051253,61.184367092671934,BULL,DEPLOY_ALTS
2019-04-21,90.27709363364615,100.0,70.12480403185943,0.16472677701147712,42.22158456723313,70.35495636974076,59.783874298569835,NEUTRAL,HOLD
2019-04-22,92.69216361780971,79.28524816384552,72.1327500867551,0.1627946259741465,41.70423054854368,66.2503533924058,62.833602335046024,BULL,DEPLOY_ALTS
2019-04-23,97.03863964273789,69.28987531746247,77.1243754578143,0.16561169261601302,40.41194822519879,65.92497239016213,66.36323883723482,BULL,DEPLOY_ALTS
2019-04-24,94.05436343683968,100.0,74.23312869942231,0.191955335125311,39.878544149725414,72.07958248617771,65.11845662864364,BULL,DEPLOY_ALTS
2019-04-25,85.64136470651154,76.53276349424024,67.3534536678377,0.2092796316855424,38.743752485412294,62.202058212375114,68.79427678025019,BULL,DEPLOY_ALTS
2019-04-26,86.45321956932442,84.75480098108432,70.00843857169617,0.21312151344798919,38.06050952168526,64.96437300959336,69.75065842611038,BULL,DEPLOY_ALTS
2019-04-27,87.38549626132306,71.05982847254204,68.98936845751533,0.22101877896653935,39.06376945377804,61.71800945025828,65.24871379051253,BULL,DEPLOY_ALTS
2019-04-28,86.46583413079865,90.78021400996128,69.07871472160096,0.2233030038433695,37.782250163295295,66.26226715295614,70.35495636974076,BULL,DEPLOY_ALTS
2019-04-29,86.55800956142198,91.02179418648161,67.52394264330191,0.22803303793869917,37.84147888914452,66.04599278831263,66.2503533924058,BULL,DEPLOY_ALTS
2019-04-30,89.81792531854677,76.6412719615359,70.19098877759747,0.22887705344933434,39.2278161116496,64.10100651064987,65.92497239016213,BULL,DEPLOY_ALTS
2019-05-01,91.64502318444792,100.0,71.9820567507896,0.23190189684004983,38.887630532710915,70.8134666432894,72.07958248617771,BULL,DEPLOY_ALTS
2019-05-02,93.845373692068,100.0,74.73140569529875,0.233776307209506,39.18001273722444,72.05296096648402,62.202058212375114,BULL,DEPLOY_ALTS
2019-05-03,100.0,84.41850435372895,82.64190982316568,0.2358713481059981,40.20978235254411,71.68936699053569,64.96437300959336,BULL,DEPLOY_ALTS
2019-05-04,100.0,69.88054307767257,84.71598859076444,0.2367924558258103,39.22564101055678,68.37141645700059,61.71800945025828,BULL,DEPLOY_ALTS
2019-05-05,98.64325335142856,67.08902696018816,83.23245714953048,0.23473446401714548,38.28274354011083,66.87520869899535,66.26226715295614,BULL,DEPLOY_ALTS
2019-05-06,97.43531923151853,83.76327718557549,82.33971637934552,0.23662842419325059,41.687776814840994,70.84363028683163,66.04599278831263,BULL,DEPLOY_ALTS
2019-05-07,100.0,69.31160812811751,85.89504608091329,0.23590641616622077,38.691553953332914,68.41145260597027,64.10100651064987,BULL,DEPLOY_ALTS
2019-05-08,100.0,92.09785961913659,89.2078971920973,0.232228039339556,36.85642992598922,74.58652154170346,70.8134666432894,BULL,DEPLOY_ALTS
2019-05-09,100.0,94.77788586203876,95.1372457734828,0.22605562451919786,35.95599672069066,76.3514286359532,72.05296096648402,BULL,DEPLOY_ALTS
2019-05-10,100.0,79.50254930645762,100.0,0.19564245004267344,35.75803587393939,73.48078728151475,71.68936699053569,BULL,DEPLOY_ALTS
2019-05-11,100.0,100.0,100.0,0.1951481583232442,37.1240212936114,78.74167435310963,68.37141645700059,BULL,DEPLOY_ALTS
2019-05-12,92.3838436326543,100.0,93.19262214014313,0.18858246731844358,37.098839427504295,75.09184883067311,66.87520869899535,BULL,DEPLOY_ALTS
2019-05-13,100.0,100.0,100.0,0.19526261649938625,34.28621201220872,78.45791059369579,70.84363028683163,BULL,DEPLOY_ALTS
2019-05-14,100.0,93.33052992749641,100.0,0.19921922794796146,37.61434120140872,77.12394948620717,68.41145260597027,BULL,DEPLOY_ALTS
2019-05-15,100.0,97.51636923735761,100.0,0.18896206858896875,43.19646944821195,78.72708356444895,74.58652154170346,BULL,DEPLOY_ALTS
2019-05-16,93.26108446617177,92.89879068983423,94.10427622443011,0.18799266606864493,47.50910273954363,74.80298743106076,76.3514286359532,BULL,DEPLOY_ALTS
2019-05-17,84.39130411898653,88.26022420475516,84.24141992611315,0.18722616643885606,47.3359767001176,68.99241286708497,73.48078728151475,BULL,DEPLOY_ALTS
2019-05-18,83.51638931055965,84.1321863823842,83.42881638160246,0.17207134333445617,44.575157681483816,67.25705313473298,78.74167435310963,BULL,DEPLOY_ALTS
2019-05-19,98.72483738215895,100.0,99.39310783693334,0.17009173578265885,44.05384224484602,78.92697076688637,75.09184883067311,BULL,DEPLOY_ALTS
2019-05-20,94.53126689897321,99.0211417927556,95.79657919294631,0.17615830844825536,43.94749828178737,76.6951549309161,78.45791059369579,BULL,DEPLOY_ALTS
2019-05-21,94.3026175460131,94.16109619805127,95.40175097093277,0.177827674602157,45.663332081626265,75.50441686685625,77.12394948620717,BULL,DEPLOY_ALTS
